b,accuracy,f1,precision,recall,yes_rate
-2.800000000000068,0.7266666666666667,0.625912408759124,0.9913294797687862,0.4573333333333333,0.23066666666666666
-2.7800000000000686,0.7292222222222222,0.6308135131040751,0.9909566872917658,0.46266666666666667,0.23344444444444445
-2.760000000000069,0.7295555555555555,0.631435493640218,0.9909695817490495,0.4633333333333333,0.23377777777777778
-2.7400000000000695,0.7314444444444445,0.6350596406462328,0.9905793688177108,0.4673333333333333,0.2358888888888889
-2.72000000000007,0.7317777777777777,0.635677633564745,0.9905926622765757,0.468,0.23622222222222222
-2.7000000000000703,0.7334444444444445,0.638759223008583,0.9906585707613265,0.4713333333333333,0.2378888888888889
-2.6800000000000708,0.7347777777777778,0.6412144897038929,0.990710636321412,0.474,0.23922222222222222
-2.660000000000071,0.737,0.6453932584269664,0.9903448275862069,0.4786666666666667,0.24166666666666667
-2.6400000000000716,0.7377777777777778,0.6470236314687408,0.9894784995425434,0.4806666666666667,0.24288888888888888
-2.620000000000072,0.7391111111111112,0.6494475962974022,0.9895359417652412,0.48333333333333334,0.24422222222222223
-2.6000000000000725,0.7404444444444445,0.6518628912071535,0.9895927601809955,0.486,0.24555555555555555
-2.580000000000073,0.7421111111111112,0.6548698884758364,0.9896629213483146,0.48933333333333334,0.24722222222222223
-2.5600000000000733,0.7454444444444445,0.6608438193930422,0.98980044345898,0.496,0.25055555555555553
-2.5400000000000738,0.7457777777777778,0.661438295353655,0.9898139946855624,0.49666666666666665,0.2508888888888889
-2.520000000000074,0.7461111111111111,0.6620322437509244,0.9898275099513489,0.49733333333333335,0.25122222222222224
-2.5000000000000746,0.7481111111111111,0.6655848945272164,0.9899078543220711,0.5013333333333333,0.25322222222222224
-2.480000000000075,0.7501111111111111,0.6691187288509637,0.9899869394862865,0.5053333333333333,0.25522222222222224
-2.4600000000000755,0.7504444444444445,0.6697058823529413,0.99,0.506,0.25555555555555554
-2.440000000000076,0.7517777777777778,0.6720493247210805,0.9900519031141869,0.5086666666666667,0.2568888888888889
-2.4200000000000763,0.7536666666666667,0.6754501537110233,0.9897039897039897,0.5126666666666667,0.259
-2.4000000000000767,0.7546666666666667,0.6771929824561403,0.9897435897435898,0.5146666666666667,0.26
-2.380000000000077,0.7565555555555555,0.6805656801282987,0.9894022891055532,0.5186666666666667,0.26211111111111113
-2.3600000000000776,0.7582222222222222,0.6834448647075938,0.989469250210615,0.522,0.2637777777777778
-2.340000000000078,0.7601111111111111,0.6867836936022051,0.9891349770162975,0.526,0.2658888888888889
-2.3200000000000784,0.7607777777777778,0.6879257863458473,0.9891621508962067,0.5273333333333333,0.26655555555555555
-2.300000000000079,0.7616666666666667,0.6895353886235346,0.9887920298879203,0.5293333333333333,0.26766666666666666
-2.2800000000000793,0.7652222222222222,0.6959274715786444,0.9873417721518988,0.5373333333333333,0.27211111111111114
-2.2600000000000797,0.7662222222222222,0.6976142569703937,0.9873881204231082,0.5393333333333333,0.27311111111111114
-2.24000000000008,0.7672222222222222,0.6992966843691689,0.9874341305229023,0.5413333333333333,0.27411111111111114
-2.2200000000000806,0.7678888888888888,0.7004158898608921,0.9874646178730287,0.5426666666666666,0.2747777777777778
-2.200000000000081,0.7706666666666667,0.7052270779777206,0.986810551558753,0.5486666666666666,0.278
-2.1800000000000814,0.7722222222222223,0.7078939868908521,0.9864972200158856,0.552,0.2797777777777778
-2.160000000000082,0.7728888888888888,0.7089977220956719,0.9865293185419969,0.5533333333333333,0.28044444444444444
-2.1400000000000823,0.773,0.709346991037132,0.9857651245551602,0.554,0.281
-2.1200000000000827,0.7743333333333333,0.7115466553046442,0.9858323494687131,0.5566666666666666,0.2823333333333333
-2.100000000000083,0.7745555555555556,0.7119943222143365,0.9854616895874263,0.5573333333333333,0.2827777777777778
-2.0800000000000836,0.7755555555555556,0.7136376523958038,0.985512920908379,0.5593333333333333,0.2837777777777778
-2.060000000000084,0.7778888888888889,0.7176952407851999,0.9845021309569935,0.5646666666666667,0.2867777777777778
-2.0400000000000844,0.7785555555555556,0.7187808663750529,0.9845380749903363,0.566,0.28744444444444445
-2.020000000000085,0.7795555555555556,0.7204058624577225,0.9845916795069337,0.568,0.28844444444444445
-2.0000000000000853,0.7798888888888889,0.7209466121989012,0.984609465178915,0.5686666666666667,0.2887777777777778
-1.9800000000000857,0.7807777777777778,0.7226985242445537,0.9831739961759082,0.5713333333333334,0.29055555555555557
-1.9600000000000861,0.7817777777777778,0.7243121841661987,0.9832317073170732,0.5733333333333334,0.29155555555555557
-1.9400000000000865,0.7821111111111111,0.7248491651466255,0.9832508564902931,0.574,0.29188888888888886
-1.920000000000087,0.7833333333333333,0.726890756302521,0.9829545454545454,0.5766666666666667,0.29333333333333333
-1.9000000000000874,0.7847777777777778,0.7293558753667738,0.9823108769288671,0.58,0.2952222222222222
-1.8800000000000878,0.7854444444444444,0.7304202149937178,0.9823507322568532,0.5813333333333334,0.29588888888888887
-1.8600000000000882,0.7864444444444444,0.7320133853876185,0.9824101796407185,0.5833333333333334,0.29688888888888887
-1.8400000000000887,0.7881111111111111,0.734659802421038,0.9825083736509118,0.5866666666666667,0.2985555555555556
-1.820000000000089,0.7883333333333333,0.7350855235711306,0.9821627647714605,0.5873333333333334,0.299
-1.8000000000000895,0.7902222222222223,0.7381414701803052,0.9819188191881919,0.5913333333333334,0.3011111111111111
-1.78000000000009,0.7928888888888889,0.7425414364640883,0.981021897810219,0.5973333333333334,0.30444444444444446
-1.7600000000000904,0.7927777777777778,0.7424388896561249,0.9806639912440716,0.5973333333333334,0.3045555555555556
-1.7400000000000908,0.7947777777777778,0.7455572392891583,0.9807901413555636,0.6013333333333334,0.3065555555555556
-1.7200000000000912,0.7946666666666666,0.7454545454545455,0.9804347826086957,0.6013333333333334,0.30666666666666664
-1.7000000000000917,0.7977777777777778,0.7504114097641251,0.9799426934097422,0.608,0.31022222222222223
-1.680000000000092,0.7986666666666666,0.751848808545604,0.9796573875802997,0.61,0.31133333333333335
-1.6600000000000925,0.7987777777777778,0.7521554673600658,0.9789811186319914,0.6106666666666667,0.3118888888888889
-1.640000000000093,0.8003333333333333,0.7548096602537864,0.9777306468716861,0.6146666666666667,0.31433333333333335
-1.6200000000000934,0.8012222222222222,0.7562338193214334,0.9774568510038746,0.6166666666666667,0.31544444444444447
-1.6000000000000938,0.8025555555555556,0.7582641817439804,0.9775517362329007,0.6193333333333333,0.31677777777777777
-1.5800000000000942,0.8033333333333333,0.7595762021189895,0.9769392033542977,0.6213333333333333,0.318
-1.5600000000000946,0.8051111111111111,0.7623950149011107,0.9764052741151977,0.6253333333333333,0.32022222222222224
-1.540000000000095,0.8061111111111111,0.7639020430253011,0.9764787270840539,0.6273333333333333,0.32122222222222224
-1.5200000000000955,0.8075555555555556,0.7661987041036717,0.9759284731774416,0.6306666666666667,0.3231111111111111
-1.500000000000096,0.8077777777777778,0.766594711279007,0.9756181318681318,0.6313333333333333,0.32355555555555554
-1.4800000000000963,0.8091111111111111,0.7685883620689656,0.975718194254446,0.634,0.3248888888888889
-1.4600000000000968,0.8096666666666666,0.7694792087202259,0.9754350051177073,0.6353333333333333,0.32566666666666666
-1.4400000000000972,0.8106666666666666,0.7709677419354838,0.9755102040816327,0.6373333333333333,0.32666666666666666
-1.4200000000000976,0.8125555555555556,0.7738302721544443,0.9753295032105441,0.6413333333333333,0.3287777777777778
-1.400000000000098,0.8125555555555556,0.7738302721544443,0.9753295032105441,0.6413333333333333,0.3287777777777778
-1.3800000000000985,0.8142222222222222,0.7762911426277764,0.9754539340954943,0.6446666666666667,0.33044444444444443
-1.360000000000099,0.8141111111111111,0.7761872909698997,0.9751260504201681,0.6446666666666667,0.33055555555555555
-1.3400000000000993,0.8158888888888889,0.7789192795196798,0.9746243739565943,0.6486666666666666,0.3327777777777778
-1.3200000000000998,0.8165555555555556,0.7798960138648181,0.9746751082972342,0.65,0.33344444444444443
-1.3000000000001002,0.8176666666666667,0.7816367265469062,0.9741293532338309,0.6526666666666666,0.335
-1.2800000000001006,0.8182222222222222,0.7825046530178146,0.9738583719391132,0.654,0.3357777777777778
-1.260000000000101,0.8183333333333334,0.7827819848545237,0.9732408325074331,0.6546666666666666,0.3363333333333333
-1.2400000000001015,0.82,0.7852028639618137,0.9733727810650887,0.658,0.338
-1.220000000000102,0.8198888888888889,0.7850987670688055,0.9730529083141637,0.658,0.3381111111111111
-1.2000000000001023,0.8213333333333334,0.7874702616970659,0.9716242661448141,0.662,0.3406666666666667
-1.1800000000001027,0.8213333333333334,0.7874702616970659,0.9716242661448141,0.662,0.3406666666666667
-1.1600000000001032,0.8223333333333334,0.788910891089109,0.9717073170731707,0.664,0.3416666666666667
